name,foot,height,position
zinedine-ferhat,right,180,Midfielder - Right Midfield
zinedine-ferhat,right,180,Midfielder - Right Midfield
zinedine-ferhat,right,180,Midfielder - Right Midfield
abdou-diallo,left,187,Defender - Centre-Back
abdou-diallo,left,187,Defender - Centre-Back
abdou-diallo,left,187,Defender - Centre-Back
abdou-diallo,left,187,Defender - Centre-Back
abdou-diallo,left,187,Defender - Centre-Back
abdou-diallo,left,187,Defender - Centre-Back
abdou-diallo,left,187,Defender - Centre-Back
adil-aouchiche,right,181,Midfielder - Attacking Midfield
adil-aouchiche,right,181,Midfielder - Attacking Midfield
adil-aouchiche,right,181,Midfielder - Attacking Midfield
adil-aouchiche,right,181,Midfielder - Attacking Midfield
alexandre-fressange,right,181,Forward - Centre-Forward
ander-herrera,right,182,Midfielder - Central Midfield
ander-herrera,right,182,Midfielder - Central Midfield
ander-herrera,right,182,Midfielder - Central Midfield
ander-herrera,right,182,Midfielder - Central Midfield
ander-herrera,right,182,Midfielder - Central Midfield
ander-herrera,right,182,Midfielder - Central Midfield
anfane-ahamada-mze,right,176,Midfielder - Defensive Midfield
angel-di-maria,left,180,Forward - Right Winger
angel-di-maria,left,180,Forward - Right Winger
angel-di-maria,left,180,Forward - Right Winger
angel-di-maria,left,180,Forward - Right Winger
angel-di-maria,left,180,Forward - Right Winger
arnaud-kalimuendo,right,178,Forward - Centre-Forward
arnaud-kalimuendo,right,178,Forward - Centre-Forward
arnaud-kalimuendo,right,178,Forward - Centre-Forward
arnaud-kalimuendo,right,178,Forward - Centre-Forward
bandiougou-fadiga,right,178,Midfielder - Attacking Midfield
cedric-nkoum,left,174,Forward - Left Winger
cedric-nkoum,left,174,Forward - Left Winger
cedric-nkoum,left,174,Forward - Left Winger
cedric-nkoum,left,174,Forward - Left Winger
cedric-nkoum,left,174,Forward - Left Winger
cedric-nkoum,left,174,Forward - Left Winger
cedric-nkoum,left,174,Forward - Left Winger
cedric-nkoum,left,174,Forward - Left Winger
cedric-nkoum,left,174,Forward - Left Winger
cedric-nkoum,left,174,Forward - Left Winger
cedric-nkoum,left,174,Forward - Left Winger
colin-dagba,right,170,Defender - Right-Back
colin-dagba,right,170,Defender - Right-Back
colin-dagba,right,170,Defender - Right-Back
corentin-louakima,right,170,Defender - Right-Back
daniel-labila,right,170,Forward - Centre-Forward
daniel-labila,right,170,Forward - Centre-Forward
daniel-labila,right,170,Forward - Centre-Forward
daouda-weidmann,right,180,Midfielder
denis-franchi,right,180,Goalkeeper
denis-franchi,right,180,Goalkeeper
denis-franchi,right,180,Goalkeeper
edinson-cavani,right,184,Forward - Centre-Forward
edinson-cavani,right,184,Forward - Centre-Forward
edinson-cavani,right,184,Forward - Centre-Forward
edinson-cavani,right,184,Forward - Centre-Forward
edinson-cavani,right,184,Forward - Centre-Forward
edinson-cavani,right,184,Forward - Centre-Forward
edinson-cavani,right,184,Forward - Centre-Forward
edouard-michut,right,178,Midfielder - Attacking Midfield
edouard-michut,right,178,Midfielder - Attacking Midfield
edouard-michut,right,178,Midfielder - Attacking Midfield
garissone-innocent,right,192,Goalkeeper
garissone-innocent,right,192,Goalkeeper
garissone-innocent,right,192,Goalkeeper
garissone-innocent,right,192,Goalkeeper
gaylord-kitenge-zadick,left,192,Defender - Left-Back
herve-malebe,left,192,Forward - Right Winger
hussayn-touati,left,192,Forward - Left Winger
hussayn-touati,left,192,Forward - Left Winger
idrissa-gueye,right,174,Midfielder - Defensive Midfield
idrissa-gueye,right,174,Midfielder - Defensive Midfield
idrissa-gueye,right,174,Midfielder - Defensive Midfield
idrissa-gueye,right,174,Midfielder - Defensive Midfield
idrissa-gueye,right,174,Midfielder - Defensive Midfield
isaac-karamoko,left,175,Forward - Right Winger
isaac-karamoko,left,175,Forward - Right Winger
isaac-karamoko,left,175,Forward - Right Winger
jonathan-mutombo-mawesi,right,175,Defender - Right-Back
juan-bernat,left,170,Defender - Left-Back
juan-bernat,left,170,Defender - Left-Back
juan-bernat,left,170,Defender - Left-Back
juan-bernat,left,170,Defender - Left-Back
juan-bernat,left,170,Defender - Left-Back
julian-draxler,right,187,Midfielder - Attacking Midfield
julian-draxler,right,187,Midfielder - Attacking Midfield
julian-draxler,right,187,Midfielder - Attacking Midfield
julian-draxler,right,187,Midfielder - Attacking Midfield
julian-draxler,right,187,Midfielder - Attacking Midfield
julian-draxler,right,187,Midfielder - Attacking Midfield
julian-draxler,right,187,Midfielder - Attacking Midfield
kais-najeh,right,187,Defender - Left-Back
kays-ruiz-atil,right,187,Midfielder - Central Midfield
kays-ruiz-atil,right,187,Midfielder - Central Midfield
kays-ruiz-atil,right,187,Midfielder - Central Midfield
kays-ruiz-atil,right,187,Midfielder - Central Midfield
kays-ruiz-atil,right,187,Midfielder - Central Midfield
kays-ruiz-atil,right,187,Midfielder - Central Midfield
kenny-nagera,right,187,Forward - Centre-Forward
keylor-navas,right,185,Goalkeeper
keylor-navas,right,185,Goalkeeper
keylor-navas,right,185,Goalkeeper
keylor-navas,right,185,Goalkeeper
keylor-navas,right,185,Goalkeeper
keylor-navas,right,185,Goalkeeper
keylor-navas,right,185,Goalkeeper
kylian-mbappe,right,178,Forward - Left Winger
kylian-mbappe,right,178,Forward - Left Winger
kylian-mbappe,right,178,Forward - Left Winger
kylian-mbappe,right,178,Forward - Left Winger
kylian-mbappe,right,178,Forward - Left Winger
kylian-mbappe,right,178,Forward - Left Winger
layvin-kurzawa,left,182,Defender - Left-Back
layvin-kurzawa,left,182,Defender - Left-Back
leandro-paredes,right,180,Midfielder - Central Midfield
leandro-paredes,right,180,Midfielder - Central Midfield
leandro-paredes,right,180,Midfielder - Central Midfield
leandro-paredes,right,180,Midfielder - Central Midfield
leandro-paredes,right,180,Midfielder - Central Midfield
leandro-paredes,right,180,Midfielder - Central Midfield
leandro-paredes,right,180,Midfielder - Central Midfield
leandro-paredes,right,180,Midfielder - Central Midfield
leandro-paredes,right,180,Midfielder - Central Midfield
leandro-paredes,right,180,Midfielder - Central Midfield
loic-mbe-soh,right,187,Defender - Centre-Back
loic-mbe-soh,right,187,Defender - Centre-Back
loic-mbe-soh,right,187,Defender - Centre-Back
loic-mbe-soh,right,187,Defender - Centre-Back
loic-mbe-soh,right,187,Defender - Centre-Back
mael-couteau,right,186,Defender - Centre-Back
mael-couteau,right,186,Defender - Centre-Back
mael-couteau,right,186,Defender - Centre-Back
marcin-bulka,right,199,Goalkeeper
marcin-bulka,right,199,Goalkeeper
marcin-bulka,right,199,Goalkeeper
marcin-bulka,right,199,Goalkeeper
marcin-bulka,right,199,Goalkeeper
marco-verratti,right,165,Midfielder - Central Midfield
marco-verratti,right,165,Midfielder - Central Midfield
marquinhos,right,183,Defender - Centre-Back
marquinhos,right,183,Defender - Centre-Back
marquinhos,right,183,Defender - Centre-Back
marquinhos,right,183,Defender - Centre-Back
marquinhos,right,183,Defender - Centre-Back
massinissa-oufella,right,183,Midfielder
mauro-icardi,right,181,Forward - Centre-Forward
mauro-icardi,right,181,Forward - Centre-Forward
mauro-icardi,right,181,Forward - Centre-Forward
mauro-icardi,right,181,Forward - Centre-Forward
mauro-icardi,right,181,Forward - Centre-Forward
mauro-icardi,right,181,Forward - Centre-Forward
mauro-icardi,right,181,Forward - Centre-Forward
mauro-icardi,right,181,Forward - Centre-Forward
mauro-icardi,right,181,Forward - Centre-Forward
mauro-icardi,right,181,Forward - Centre-Forward
maxen-kapo,right,192,Midfielder - Defensive Midfield
maxen-kapo,right,192,Midfielder - Defensive Midfield
eric-maxim-choupo-moting,right,191,Forward - Centre-Forward
eric-maxim-choupo-moting,right,191,Forward - Centre-Forward
eric-maxim-choupo-moting,right,191,Forward - Centre-Forward
eric-maxim-choupo-moting,right,191,Forward - Centre-Forward
eric-maxim-choupo-moting,right,191,Forward - Centre-Forward
eric-maxim-choupo-moting,right,191,Forward - Centre-Forward
eric-maxim-choupo-moting,right,191,Forward - Centre-Forward
eric-maxim-choupo-moting,right,191,Forward - Centre-Forward
eric-maxim-choupo-moting,right,191,Forward - Centre-Forward
eric-maxim-choupo-moting,right,191,Forward - Centre-Forward
eric-maxim-choupo-moting,right,191,Forward - Centre-Forward
eric-maxim-choupo-moting,right,191,Forward - Centre-Forward
mitchel-bakker,left,185,Defender - Left-Back
mitchel-bakker,left,185,Defender - Left-Back
mitchel-bakker,left,185,Defender - Left-Back
mitchel-bakker,left,185,Defender - Left-Back
mitchel-bakker,left,185,Defender - Left-Back
moussa-cisse,left,185,Defender - Left-Back
moussa-cisse,left,185,Defender - Left-Back
moutanabi-bodiang,left,172,Defender - Right-Back
nathan-bitumazala,right,178,Midfielder
nesta-zahui,right,178,Midfielder - Attacking Midfield
nesta-zahui,right,178,Midfielder - Attacking Midfield
neymar,right,175,Forward - Left Winger
neymar,right,175,Forward - Left Winger
neymar,right,175,Forward - Left Winger
presnel-kimpembe,left,189,Defender - Centre-Back
presnel-kimpembe,left,189,Defender - Centre-Back
presnel-kimpembe,left,189,Defender - Centre-Back
presnel-kimpembe,left,189,Defender - Centre-Back
richard-makutungu,left,169,Defender - Right-Back
romain-sallard,left,178,Goalkeeper
sergio-rico,right,195,Goalkeeper
sergio-rico,right,195,Goalkeeper
sergio-rico,right,195,Goalkeeper
sergio-rico,right,195,Goalkeeper
sergio-rico,right,195,Goalkeeper
sergio-rico,right,195,Goalkeeper
sergio-rico,right,195,Goalkeeper
sergio-rico,right,195,Goalkeeper
tanguy-nianzou,right,187,Defender - Centre-Back
tanguy-nianzou,right,187,Defender - Centre-Back
tanguy-nianzou,right,187,Defender - Centre-Back
tanguy-nianzou,right,187,Defender - Centre-Back
teddy-alloh,left,187,Defender - Left-Back
theo-chanu,left,187,Goalkeeper
thiago-silva,right,183,Defender - Centre-Back
thiago-silva,right,183,Defender - Centre-Back
thiago-silva,right,183,Defender - Centre-Back
thiago-silva,right,183,Defender - Centre-Back
thiago-silva,right,183,Defender - Centre-Back
thiago-silva,right,183,Defender - Centre-Back
thiago-silva,right,183,Defender - Centre-Back
thiago-silva,right,183,Defender - Centre-Back
thiago-silva,right,183,Defender - Centre-Back
thilo-kehrer,right,186,Defender - Centre-Back
thilo-kehrer,right,186,Defender - Centre-Back
thilo-kehrer,right,186,Defender - Centre-Back
thilo-kehrer,right,186,Defender - Centre-Back
thilo-kehrer,right,186,Defender - Centre-Back
thilo-kehrer,right,186,Defender - Centre-Back
thilo-kehrer,right,186,Defender - Centre-Back
thomas-meunier,right,190,Defender - Right-Back
thomas-meunier,right,190,Defender - Right-Back
thomas-meunier,right,190,Defender - Right-Back
thomas-meunier,right,190,Defender - Right-Back
thomas-meunier,right,190,Defender - Right-Back
tom-bouvil,right,190,Forward
tom-bouvil,right,190,Forward
xavi-simons,right,168,Midfielder - Central Midfield
xavi-simons,right,168,Midfielder - Central Midfield
xavi-simons,right,168,Midfielder - Central Midfield
yacine-ghazi,right,169,Forward
yacine-ghazi,right,169,Forward
yacine-ghazi,right,169,Forward
yacine-ghazi,right,169,Forward
yacine-ghazi,right,169,Forward
yanis-saidani,left,184,Goalkeeper
yanis-saidani,left,184,Goalkeeper
yassine-el-ouatki,left,184,Midfielder - Central Midfield
yassine-el-ouatki,left,184,Midfielder - Central Midfield
yassine-el-ouatki,left,184,Midfielder - Central Midfield
ziyad-larkeche,left,182,Defender - Left-Back
ziyad-larkeche,left,182,Defender - Left-Back
ziyad-larkeche,left,182,Defender - Left-Back
adama-wagui,left,182,Goalkeeper
adrien-hunou,right,179,Forward - Centre-Forward
adrien-hunou,right,179,Forward - Centre-Forward
adrien-hunou,right,179,Forward - Centre-Forward
adrien-hunou,right,179,Forward - Centre-Forward
adrien-hunou,right,179,Forward - Centre-Forward
adrien-hunou,right,179,Forward - Centre-Forward
adrien-truffert,left,173,Defender - Left-Back
adrien-truffert,left,173,Defender - Left-Back
alan-kerouedan,right,173,Forward - Left Winger
alan-kerouedan,right,173,Forward - Left Winger
arnaud-tattevin,right,176,Forward - Centre-Forward
arnaud-tattevin,right,176,Forward - Centre-Forward
arnaud-tattevin,right,176,Forward - Centre-Forward
benjamin-bourigeaud,right,177,Midfielder - Central Midfield
benjamin-bourigeaud,right,177,Midfielder - Central Midfield
benjamin-bourigeaud,right,177,Midfielder - Central Midfield
brandon-soppy,right,181,Defender - Right-Back
brandon-soppy,right,181,Defender - Right-Back
clement-grenier,right,186,Midfielder - Central Midfield
clement-grenier,right,186,Midfielder - Central Midfield
clement-grenier,right,186,Midfielder - Central Midfield
clement-grenier,right,186,Midfielder - Central Midfield
clement-grenier,right,186,Midfielder - Central Midfield
clement-grenier,right,186,Midfielder - Central Midfield
clement-jaslet,right,175,Midfielder - Defensive Midfield
damien-da-silva,right,184,Defender - Centre-Back
damien-da-silva,right,184,Defender - Centre-Back
damien-da-silva,right,184,Defender - Centre-Back
damien-da-silva,right,184,Defender - Centre-Back
damien-da-silva,right,184,Defender - Centre-Back
damien-da-silva,right,184,Defender - Centre-Back
damien-da-silva,right,184,Defender - Centre-Back
damien-da-silva,right,184,Defender - Centre-Back
damien-da-silva,right,184,Defender - Centre-Back
donovan-monteville,right,169,Forward
dylan-gbeuly,right,185,Forward
dylan-gbeuly,right,185,Forward
dylan-gbeuly,right,185,Forward
edouard-mendy,right,196,Goalkeeper
edouard-mendy,right,196,Goalkeeper
edouard-mendy,right,196,Goalkeeper
edouard-mendy,right,196,Goalkeeper
edouard-mendy,right,196,Goalkeeper
edouard-mendy,right,196,Goalkeeper
eduardo-camavinga,left,182,Midfielder - Central Midfield
eduardo-camavinga,left,182,Midfielder - Central Midfield
emilien-waflart,left,178,Midfielder - Attacking Midfield
faitout-maouassa,left,170,Defender - Left-Back
faitout-maouassa,left,170,Defender - Left-Back
faitout-maouassa,left,170,Defender - Left-Back
faitout-maouassa,left,170,Defender - Left-Back
flavien-tait,right,175,Forward - Left Winger
flavien-tait,right,175,Forward - Left Winger
flavien-tait,right,175,Forward - Left Winger
franck-rivollier,right,192,Forward - Centre-Forward
franck-rivollier,right,192,Forward - Centre-Forward
georginio-rutter,both,182,Forward - Centre-Forward
georginio-rutter,both,182,Forward - Centre-Forward
georginio-rutter,both,182,Forward - Centre-Forward
gerzino-nyamsi,right,194,Defender - Centre-Back
gerzino-nyamsi,right,194,Defender - Centre-Back
gerzino-nyamsi,right,194,Defender - Centre-Back
gerzino-nyamsi,right,194,Defender - Centre-Back
guillaume-veinante,right,191,Goalkeeper
guillaume-veinante,right,191,Goalkeeper
guillaume-veinante,right,191,Goalkeeper
hamari-traore,right,175,Defender - Right-Back
hamari-traore,right,175,Defender - Right-Back
hamari-traore,right,175,Defender - Right-Back
hamari-traore,right,175,Defender - Right-Back
hamari-traore,right,175,Defender - Right-Back
isaac-matondo,right,169,Forward - Left Winger
jakob-johansson,right,187,Midfielder - Central Midfield
jakob-johansson,right,187,Midfielder - Central Midfield
jakob-johansson,right,187,Midfielder - Central Midfield
jakob-johansson,right,187,Midfielder - Central Midfield
james-lea-siliki,left,183,Midfielder - Central Midfield
james-lea-siliki,left,183,Midfielder - Central Midfield
james-lea-siliki,left,183,Midfielder - Central Midfield
james-lea-siliki,left,183,Midfielder - Central Midfield
jeremy-gelin,right,183,Defender - Centre-Back
jeremy-gelin,right,183,Defender - Centre-Back
jeremy-gelin,right,183,Defender - Centre-Back
jeremy-gelin,right,183,Defender - Centre-Back
jeremy-morel,left,172,Defender - Centre-Back
jeremy-morel,left,172,Defender - Centre-Back
jeremy-morel,left,172,Defender - Centre-Back
jeremy-morel,left,172,Defender - Centre-Back
jeremy-morel,left,172,Defender - Centre-Back
jonas-martin,right,184,Midfielder - Central Midfield
jonas-martin,right,184,Midfielder - Central Midfield
jonas-martin,right,184,Midfielder - Central Midfield
jonas-martin,right,184,Midfielder - Central Midfield
jonas-martin,right,184,Midfielder - Central Midfield
jonas-martin,right,184,Midfielder - Central Midfield
jordan-siebatcheu,right,190,Forward - Centre-Forward
jordan-siebatcheu,right,190,Forward - Centre-Forward
jordan-siebatcheu,right,190,Forward - Centre-Forward
jordan-siebatcheu,right,190,Forward - Centre-Forward
jordan-siebatcheu,right,190,Forward - Centre-Forward
jordan-siebatcheu,right,190,Forward - Centre-Forward
jordan-siebatcheu,right,190,Forward - Centre-Forward
joris-gnagnon,right,182,Defender - Centre-Back
joris-gnagnon,right,182,Defender - Centre-Back
joris-gnagnon,right,182,Defender - Centre-Back
joris-gnagnon,right,182,Defender - Centre-Back
joris-gnagnon,right,182,Defender - Centre-Back
kevin-galisson,left,176,Defender - Left-Back
lorenz-assignon,right,179,Defender - Right-Back
lucas-da-cunha,left,176,Forward - Left Winger
lucas-da-cunha,left,176,Forward - Left Winger
lucas-da-cunha,left,176,Forward - Left Winger
lucas-da-cunha,left,176,Forward - Left Winger
lucas-da-cunha,left,176,Forward - Left Winger
malamine-doumbouya,left,176,Midfielder - Defensive Midfield
malamine-doumbouya,left,176,Midfielder - Defensive Midfield
malo-samson,left,176,Defender - Centre-Back
matheo-crocq,left,176,Midfielder
mathis-picouleau,right,171,Midfielder - Central Midfield
mathis-picouleau,right,171,Midfielder - Central Midfield
metehan-guclu,left,182,Forward - Centre-Forward
metehan-guclu,left,182,Forward - Centre-Forward
metehan-guclu,left,182,Forward - Centre-Forward
metehan-guclu,left,182,Forward - Centre-Forward
metehan-guclu,left,182,Forward - Centre-Forward
metehan-guclu,left,182,Forward - Centre-Forward
metehan-guclu,left,182,Forward - Centre-Forward
pepe-bonet,right,193,Goalkeeper
rafik-guitane,right,164,Midfielder - Attacking Midfield
rafik-guitane,right,164,Midfielder - Attacking Midfield
rafik-guitane,right,164,Midfielder - Attacking Midfield
rafik-guitane,right,164,Midfielder - Attacking Midfield
rafik-guitane,right,164,Midfielder - Attacking Midfield
rafik-guitane,right,164,Midfielder - Attacking Midfield
rafik-guitane,right,164,Midfielder - Attacking Midfield
rafik-guitane,right,164,Midfielder - Attacking Midfield
raphinha,left,175,Forward - Right Winger
raphinha,left,175,Forward - Right Winger
raphinha,left,175,Forward - Right Winger
raphinha,left,175,Forward - Right Winger
raphinha,left,175,Forward - Right Winger
rayane-doucoure,right,185,Defender - Centre-Back
riffi-mandanda,right,185,Goalkeeper
riffi-mandanda,right,185,Goalkeeper
riffi-mandanda,right,185,Goalkeeper
riffi-mandanda,right,185,Goalkeeper
riffi-mandanda,right,185,Goalkeeper
riffi-mandanda,right,185,Goalkeeper
riffi-mandanda,right,185,Goalkeeper
riffi-mandanda,right,185,Goalkeeper
riffi-mandanda,right,185,Goalkeeper
riffi-mandanda,right,185,Goalkeeper
riffi-mandanda,right,185,Goalkeeper
riffi-mandanda,right,185,Goalkeeper
riffi-mandanda,right,185,Goalkeeper
romain-del-castillo,left,172,Forward - Right Winger
romain-del-castillo,left,172,Forward - Right Winger
romain-del-castillo,left,172,Forward - Right Winger
romain-del-castillo,left,172,Forward - Right Winger
romain-del-castillo,left,172,Forward - Right Winger
romain-del-castillo,left,172,Forward - Right Winger
romain-del-castillo,left,172,Forward - Right Winger
romain-salin,left,189,Goalkeeper
romain-salin,left,189,Goalkeeper
romain-salin,left,189,Goalkeeper
romain-salin,left,189,Goalkeeper
romain-salin,left,189,Goalkeeper
romain-salin,left,189,Goalkeeper
romain-salin,left,189,Goalkeeper
romain-salin,left,189,Goalkeeper
romain-salin,left,189,Goalkeeper
romain-salin,left,189,Goalkeeper
romain-salin,left,189,Goalkeeper
romain-salin,left,189,Goalkeeper
romain-salin,left,189,Goalkeeper
sacha-boey,right,178,Defender - Right-Back
sacha-boey,right,178,Defender - Right-Back
sacha-boey,right,178,Defender - Right-Back
sacha-boey,right,178,Defender - Right-Back
steven-nzonzi,right,196,Midfielder - Defensive Midfield
steven-nzonzi,right,196,Midfielder - Defensive Midfield
steven-nzonzi,right,196,Midfielder - Defensive Midfield
steven-nzonzi,right,196,Midfielder - Defensive Midfield
steven-nzonzi,right,196,Midfielder - Defensive Midfield
steven-nzonzi,right,196,Midfielder - Defensive Midfield
steven-nzonzi,right,196,Midfielder - Defensive Midfield
steven-nzonzi,right,196,Midfielder - Defensive Midfield
steven-nzonzi,right,196,Midfielder - Defensive Midfield
steven-nzonzi,right,196,Midfielder - Defensive Midfield
steven-nzonzi,right,196,Midfielder - Defensive Midfield
steven-nzonzi,right,196,Midfielder - Defensive Midfield
steven-nzonzi,right,196,Midfielder - Defensive Midfield
steven-nzonzi,right,196,Midfielder - Defensive Midfield
tim-jabol-folcarelli,right,187,Midfielder - Defensive Midfield
tim-jabol-folcarelli,right,187,Midfielder - Defensive Midfield
warmed-omari,right,185,Defender - Centre-Back
yann-gboho,right,178,Forward - Left Winger
yann-gboho,right,178,Forward - Left Winger
yann-gboho,right,178,Forward - Left Winger
abdoulaye-sidibe,both,178,Forward - Left Winger
abdoulaye-sidibe,both,178,Forward - Left Winger
ahmed-sidibe,left,185,Midfielder - Central Midfield
ahmed-sidibe,left,185,Midfielder - Central Midfield
aimen-moueffek,right,179,Defender - Right-Back
aimen-moueffek,right,179,Defender - Right-Back
alan-urie,right,164,Forward - Right Winger
alexandre-valbon,left,186,Midfielder - Central Midfield
alexandre-valbon,left,186,Midfielder - Central Midfield
alexandre-valbon,left,186,Midfielder - Central Midfield
arnaud-nordin,left,170,Forward - Left Winger
arnaud-nordin,left,170,Forward - Left Winger
arnaud-nordin,left,170,Forward - Left Winger
arnaud-nordin,left,170,Forward - Left Winger
arnaud-nordin,left,170,Forward - Left Winger
assane-diousse,left,175,Midfielder - Defensive Midfield
assane-diousse,left,175,Midfielder - Defensive Midfield
assane-diousse,left,175,Midfielder - Defensive Midfield
assane-diousse,left,175,Midfielder - Defensive Midfield
assane-diousse,left,175,Midfielder - Defensive Midfield
assane-diousse,left,175,Midfielder - Defensive Midfield
assane-diousse,left,175,Midfielder - Defensive Midfield
bilal-benkhedim,right,175,Midfielder - Attacking Midfield
bilal-benkhedim,right,175,Midfielder - Attacking Midfield
charles-abi,left,187,Forward - Centre-Forward
charles-abi,left,187,Forward - Centre-Forward
charles-abi,left,187,Forward - Centre-Forward
corentin-bariol,left,187,Goalkeeper
denis-bouanga,right,180,Forward - Left Winger
denis-bouanga,right,180,Forward - Left Winger
denis-bouanga,right,180,Forward - Left Winger
denis-bouanga,right,180,Forward - Left Winger
denis-bouanga,right,180,Forward - Left Winger
denis-bouanga,right,180,Forward - Left Winger
denis-bouanga,right,180,Forward - Left Winger
denis-bouanga,right,180,Forward - Left Winger
dylan-durivaux,right,180,Defender - Right-Back
dylan-durivaux,right,180,Defender - Right-Back
dylan-durivaux,right,180,Defender - Right-Back
etienne-green,right,190,Goalkeeper
franck-boli,right,180,Forward - Centre-Forward
franck-boli,right,180,Forward - Centre-Forward
franck-boli,right,180,Forward - Centre-Forward
franck-boli,right,180,Forward - Centre-Forward
franck-boli,right,180,Forward - Centre-Forward
franck-boli,right,180,Forward - Centre-Forward
franck-honorat,right,180,Forward - Right Winger
franck-honorat,right,180,Forward - Right Winger
franck-honorat,right,180,Forward - Right Winger
franck-honorat,right,180,Forward - Right Winger
franck-honorat,right,180,Forward - Right Winger
franck-honorat,right,180,Forward - Right Winger
franck-honorat,right,180,Forward - Right Winger
franck-honorat,right,180,Forward - Right Winger
franck-honorat,right,180,Forward - Right Winger
gabriel-silva,left,179,Defender - Left-Back
gabriel-silva,left,179,Defender - Left-Back
gabriel-silva,left,179,Defender - Left-Back
gabriel-silva,left,179,Defender - Left-Back
gabriel-silva,left,179,Defender - Left-Back
gabriel-silva,left,179,Defender - Left-Back
gabriel-silva,left,179,Defender - Left-Back
gabriel-silva,left,179,Defender - Left-Back
gabriel-silva,left,179,Defender - Left-Back
gabriel-silva,left,179,Defender - Left-Back
gabriel-silva,left,179,Defender - Left-Back
gabriel-silva,left,179,Defender - Left-Back
gabriel-silva,left,179,Defender - Left-Back
gabriel-silva,left,179,Defender - Left-Back
jessy-moulin,right,185,Goalkeeper
jessy-moulin,right,185,Goalkeeper
jessy-moulin,right,185,Goalkeeper
jessy-moulin,right,185,Goalkeeper
jessy-moulin,right,185,Goalkeeper
jessy-moulin,right,185,Goalkeeper
jessy-moulin,right,185,Goalkeeper
jordan-halaimia,right,188,Defender - Centre-Back
jordan-halaimia,right,188,Defender - Centre-Back
kleyveens-herelle,right,187,Forward - Centre-Forward
kleyveens-herelle,right,187,Forward - Centre-Forward
kleyveens-herelle,right,187,Forward - Centre-Forward
kleyveens-herelle,right,187,Forward - Centre-Forward
kleyveens-herelle,right,187,Forward - Centre-Forward
kleyveens-herelle,right,187,Forward - Centre-Forward
kleyveens-herelle,right,187,Forward - Centre-Forward
lamine-ghezali,right,175,Forward - Right Winger
lamine-ghezali,right,175,Forward - Right Winger
lamine-ghezali,right,175,Forward - Right Winger
lamine-ghezali,right,175,Forward - Right Winger
lamine-ghezali,right,175,Forward - Right Winger
lamine-ghezali,right,175,Forward - Right Winger
leo-lacroix,right,197,Defender - Centre-Back
leo-lacroix,right,197,Defender - Centre-Back
leo-lacroix,right,197,Defender - Centre-Back
leo-lacroix,right,197,Defender - Centre-Back
leo-lacroix,right,197,Defender - Centre-Back
leo-lacroix,right,197,Defender - Centre-Back
leo-lacroix,right,197,Defender - Centre-Back
leo-lacroix,right,197,Defender - Centre-Back
leo-lacroix,right,197,Defender - Centre-Back
loic-perrin,right,181,Defender - Centre-Back
loic-perrin,right,181,Defender - Centre-Back
loic-perrin,right,181,Defender - Centre-Back
lois-diony,right,183,Forward - Centre-Forward
lois-diony,right,183,Forward - Centre-Forward
lois-diony,right,183,Forward - Centre-Forward
lois-diony,right,183,Forward - Centre-Forward
lois-diony,right,183,Forward - Centre-Forward
lois-diony,right,183,Forward - Centre-Forward
lois-diony,right,183,Forward - Centre-Forward
lois-diony,right,183,Forward - Centre-Forward
lucas-llort,left,175,Defender - Left-Back
lucas-llort,left,175,Defender - Left-Back
luis-sanchez,left,176,Midfielder - Left Midfield
luis-sanchez,left,176,Midfielder - Left Midfield
luis-sanchez,left,176,Midfielder - Left Midfield
luis-sanchez,left,176,Midfielder - Left Midfield
luis-sanchez,left,176,Midfielder - Left Midfield
luis-sanchez,left,176,Midfielder - Left Midfield
luis-sanchez,left,176,Midfielder - Left Midfield
luis-sanchez,left,176,Midfielder - Left Midfield
luis-sanchez,left,176,Midfielder - Left Midfield
luis-sanchez,left,176,Midfielder - Left Midfield
luis-sanchez,left,176,Midfielder - Left Midfield
luis-sanchez,left,176,Midfielder - Left Midfield
luis-sanchez,left,176,Midfielder - Left Midfield
luis-sanchez,left,176,Midfielder - Left Midfield
luis-sanchez,left,176,Midfielder - Left Midfield
mahdi-camara,right,178,Midfielder - Central Midfield
mahdi-camara,right,178,Midfielder - Central Midfield
mahdi-camara,right,178,Midfielder - Central Midfield
mahdi-camara,right,178,Midfielder - Central Midfield
mahdi-camara,right,178,Midfielder - Central Midfield
maher-bouyadel,right,178,Midfielder - Defensive Midfield
marvin-tshibuabua,right,190,Defender - Centre-Back
mathieu-debuchy,right,177,Defender - Right-Back
mathieu-debuchy,right,177,Defender - Right-Back
mathieu-debuchy,right,177,Defender - Right-Back
mathieu-debuchy,right,177,Defender - Right-Back
mathieu-debuchy,right,177,Defender - Right-Back
mathieu-debuchy,right,177,Defender - Right-Back
mathis-mezaber,left,176,Defender - Left-Back
mathis-mezaber,left,176,Defender - Left-Back
mathis-mezaber,left,176,Defender - Left-Back
mathys-saban,left,176,Midfielder - Central Midfield
maxence-rivera,right,168,Forward - Right Winger
maxence-rivera,right,168,Forward - Right Winger
mickael-nade,right,186,Defender - Centre-Back
mickael-nade,right,186,Defender - Centre-Back
mickael-nade,right,186,Defender - Centre-Back
miguel-trauco,left,175,Defender - Left-Back
miguel-trauco,left,175,Defender - Left-Back
miguel-trauco,left,175,Defender - Left-Back
miguel-trauco,left,175,Defender - Left-Back
