,name,age,date,mv
3218,grischa-promel,14,9,90000
3219,jakob-busk,23,16,270000
3220,jakob-busk,23,15,270000
3221,jakob-busk,22,15,315000
3222,jakob-busk,22,14,315000
3223,jakob-busk,21,14,315000
3224,jakob-busk,19,12,315000
3225,jan-riecke,16,19,315000
3226,jan-riecke,15,18,315000
3227,jan-riecke,14,17,315000
3228,john-liebelt,17,19,315000
3229,john-liebelt,16,18,315000
3230,john-liebelt,15,17,315000
3231,joshua-mees,24,20,630000
3232,joshua-mees,22,18,675000
3233,joshua-mees,22,18,675000
3234,joshua-mees,21,17,180000
3235,joshua-mees,20,16,180000
3236,joshua-mees,19,15,180000
3237,joshua-mees,19,15,180000
3238,joshua-mees,17,13,180000
3239,joshua-mees,15,11,180000
3240,julian-ryerson,20,18,360000
3241,julian-ryerson,17,15,180000
3242,julius-kade,21,20,315000
3243,julius-kade,20,19,360000
3244,julius-kade,18,17,360000
3245,julius-kade,17,16,360000
3246,julius-kade,16,15,360000
3247,julius-kade,15,14,360000
3248,julius-kade,8,7,360000
3249,ken-reichel,33,20,360000
3250,ken-reichel,31,18,630000
3251,ken-reichel,20,7,90000
3252,ken-reichel,18,5,45000
3253,keven-schlotterbeck,23,20,2520000
3254,keven-schlotterbeck,22,19,900000
3255,keven-schlotterbeck,21,18,68000
3256,keven-schlotterbeck,20,17,68000
3257,keven-schlotterbeck,18,15,68000
3258,keven-schlotterbeck,17,14,68000
3259,keven-schlotterbeck,15,12,68000
3260,laurenz-dehl,19,21,180000
3261,laurenz-dehl,18,20,180000
3262,laurenz-dehl,17,19,180000
3263,laurenz-dehl,16,18,180000
3264,laurenz-dehl,14,16,180000
3265,leo-oppermann,19,20,45000
3266,leo-oppermann,18,19,45000
3267,leo-oppermann,17,18,45000
3268,leo-oppermann,16,17,45000
3269,leo-oppermann,15,16,45000
3270,manuel-schmiedebach,31,20,585000
3271,manuel-schmiedebach,30,19,900000
3272,manuel-schmiedebach,30,19,900000
3273,manuel-schmiedebach,29,18,900000
3274,manuel-schmiedebach,20,9,113000
3275,manuel-schmiedebach,19,8,113000
3276,manuel-schmiedebach,17,6,113000
3277,manuel-schmiedebach,16,5,113000
3278,marcus-ingvartsen,23,19,1350000
3279,marcus-ingvartsen,21,17,1580000
3280,marcus-ingvartsen,18,14,1350000
3281,marius-bulter,27,20,2160000
3282,marius-bulter,27,20,2160000
3283,marius-bulter,26,19,360000
3284,marius-bulter,25,18,135000
3285,marius-bulter,21,14,135000
3286,marius-bulter,20,13,135000
3287,marius-bulter,19,12,135000
3288,marius-bulter,18,11,135000
3289,marius-bulter,17,10,135000
3290,marius-bulter,16,9,135000
3291,marvin-friedrich,23,19,2700000
3292,marvin-friedrich,23,19,2700000
3293,marvin-friedrich,22,18,450000
3294,marvin-friedrich,20,16,675000
3295,marvin-friedrich,18,14,90000
3296,marvin-friedrich,16,12,90000
3297,marvin-friedrich,15,11,90000
3298,marvin-friedrich,14,10,90000
3299,marvin-friedrich,12,8,90000
3300,maurice-opfermann-arcones,20,20,135000
3301,maurice-opfermann-arcones,19,19,135000
3302,maurice-opfermann-arcones,17,17,135000
3303,maurice-opfermann-arcones,16,16,135000
3304,maurice-opfermann-arcones,11,11,135000
3305,michael-parensen,34,20,180000
3306,michael-parensen,23,9,135000
3307,michael-parensen,21,7,180000
3308,michael-parensen,18,4,180000
3309,michael-parensen,16,2,180000
3310,moritz-nicolas,24,21,225000
3311,moritz-nicolas,23,20,225000
3312,moritz-nicolas,23,20,225000
3313,moritz-nicolas,22,19,135000
3314,moritz-nicolas,19,16,90000
3315,moritz-nicolas,18,15,45000
3316,moritz-nicolas,17,14,45000
3317,moritz-nicolas,16,13,45000
3318,moritz-nicolas,15,12,45000
3319,neven-subotic,31,20,1800000
3320,neven-subotic,30,19,3600000
3321,neven-subotic,29,18,3600000
3322,neven-subotic,28,17,4500000
3323,neven-subotic,28,17,7200000
3324,neven-subotic,19,8,2250000
3325,neven-subotic,18,7,2250000
3326,neven-subotic,17,6,2250000
3327,rafal-gikiewicz,33,20,1080000
3328,rafal-gikiewicz,31,18,450000
3329,rafal-gikiewicz,29,16,810000
3330,rafal-gikiewicz,27,14,270000
3331,rafal-gikiewicz,24,11,270000
3332,rafal-gikiewicz,24,10,270000
3333,rafal-gikiewicz,23,10,270000
3334,rafal-gikiewicz,21,8,270000
3335,rafal-gikiewicz,20,7,270000
3336,rafal-gikiewicz,19,6,270000
3337,rafal-gikiewicz,19,6,270000
3338,robert-andrich,25,19,540000
3339,robert-andrich,24,18,315000
3340,robert-andrich,22,16,158000
3341,robert-andrich,21,15,113000
3342,robert-andrich,19,13,135000
3343,robert-andrich,19,13,23000
3344,robert-andrich,18,12,23000
3345,robert-andrich,17,11,23000
3346,robert-andrich,16,10,23000
3347,sebastian-andersson,29,20,6300000
3348,sebastian-andersson,27,18,1130000
3349,sebastian-andersson,26,17,630000
3350,sebastian-andersson,25,16,450000
3351,sebastian-andersson,23,14,225000
3352,sebastian-andersson,21,12,360000
3353,sebastian-andersson,19,10,225000
3354,sebastian-polter,29,20,1440000
3355,sebastian-polter,26,17,1800000
3356,sebastian-polter,24,15,1350000
3357,sebastian-polter,24,15,1080000
3358,sebastian-polter,23,14,900000
3359,sebastian-polter,22,13,1350000
3360,sebastian-polter,22,13,1350000
3361,sebastian-polter,21,12,720000
3362,sebastian-polter,20,11,68000
3363,sebastian-polter,17,8,68000
3364,sebastian-polter,17,8,68000
3365,sebastian-polter,16,7,68000
3366,sebastian-polter,15,6,68000
3367,sebastian-polter,14,5,68000
3368,sebastian-polter,13,4,68000
3369,sebastian-polter,12,3,68000
3370,sheraldo-becker,24,19,1130000
3371,sheraldo-becker,21,16,720000
3372,sheraldo-becker,21,16,630000
3373,sheraldo-becker,20,15,135000
3374,sheraldo-becker,19,14,135000
3375,sheraldo-becker,18,13,135000
3376,sheraldo-becker,16,11,135000
3377,stefan-rankic,19,20,135000
3378,stefan-rankic,17,18,135000
3379,stefan-rankic,17,18,135000
3380,suleiman-abdullahi,24,21,900000
3381,suleiman-abdullahi,23,20,1260000
3382,suleiman-abdullahi,22,19,1800000
3383,suleiman-abdullahi,22,19,1800000
3384,suleiman-abdullahi,21,18,1350000
3385,suleiman-abdullahi,19,16,630000
3386,suleiman-abdullahi,18,15,1350000
3387,tim-maciejewski,19,20,1350000
3388,tim-maciejewski,17,18,1350000
3389,tim-maciejewski,16,17,1350000
3390,tim-maciejewski,15,16,1350000
3391,tim-maciejewski,11,12,1350000
3392,yunus-malli,28,20,2520000
3393,yunus-malli,28,20,3150000
3394,yunus-malli,25,17,9000000
3395,yunus-malli,19,11,135000
3396,yunus-malli,17,9,135000
3397,yunus-malli,15,7,135000
3398,benjamin-goller,22,21,653000
3399,benjamin-goller,21,20,653000
3400,benjamin-goller,20,19,360000
3401,benjamin-goller,19,18,360000
3402,benjamin-goller,17,16,360000
3403,benjamin-goller,16,15,360000
3404,benjamin-goller,15,14,360000
3405,benjamin-goller,12,11,360000
3406,claudio-pizarro,42,20,8550000
3407,claudio-pizarro,40,18,450000
3408,claudio-pizarro,39,17,900000
3409,claudio-pizarro,39,17,900000
3410,claudio-pizarro,37,15,900000
3411,claudio-pizarro,37,15,900000
3412,claudio-pizarro,34,12,4500000
3413,claudio-pizarro,31,9,10800000
3414,claudio-pizarro,31,9,10800000
3415,claudio-pizarro,30,8,5400000
3416,claudio-pizarro,29,7,8550000
3417,claudio-pizarro,23,1,8550000
3418,claudio-pizarro,21,99,8550000
3419,claudio-pizarro,20,98,8550000
3420,claudio-pizarro,18,96,8550000
3421,davie-selke,26,21,4500000
3422,davie-selke,25,20,9000000
3423,davie-selke,22,17,5400000
3424,davie-selke,20,15,4500000
3425,davie-selke,19,14,180000
3426,davie-selke,18,13,90000
3427,davie-selke,18,13,90000
3428,davie-selke,17,12,90000
3429,davie-selke,16,11,90000
3430,davie-selke,14,9,90000
3431,davy-klaassen,27,20,10800000
3432,davy-klaassen,25,18,13500000
3433,davy-klaassen,24,17,16200000
3434,davy-klaassen,19,12,675000
3435,davy-klaassen,17,10,675000
3436,davy-klaassen,16,9,675000
3437,davy-klaassen,11,4,675000
3438,fin-bartels,33,20,720000
3439,fin-bartels,27,14,1350000
3440,fin-bartels,23,10,900000
3441,fin-bartels,20,7,180000
3442,fin-bartels,19,6,180000
3443,fin-bartels,18,5,180000
3444,fin-bartels,17,4,180000
3445,fin-bartels,15,2,180000
3446,jiri-pavlenka,25,17,1350000
3447,jiri-pavlenka,24,16,675000
3448,jiri-pavlenka,20,12,675000
3449,jiri-pavlenka,19,11,675000
3450,jiri-pavlenka,19,11,675000
3451,jiri-pavlenka,17,9,675000
3452,johannes-eggestein,23,21,1800000
3453,johannes-eggestein,22,20,1800000
3454,johannes-eggestein,18,16,1800000
3455,johannes-eggestein,17,15,1800000
3456,johannes-eggestein,15,13,1800000
3457,johannes-eggestein,14,12,1800000
3458,josh-sargent,18,18,135000
3459,josh-sargent,18,18,1800000
3460,kevin-mohwald,25,18,2250000
3461,kevin-mohwald,22,15,450000
3462,kevin-mohwald,19,12,450000
3463,kevin-mohwald,17,10,450000
3464,kevin-mohwald,15,8,450000
3465,kevin-vogt,29,20,7200000
3466,kevin-vogt,29,20,9000000
3467,kevin-vogt,25,16,3600000
3468,kevin-vogt,23,14,1580000
3469,kevin-vogt,21,12,900000
3470,kevin-vogt,18,9,90000
3471,kevin-vogt,17,8,90000
3472,kevin-vogt,15,6,90000
3473,kevin-vogt,13,4,90000
3474,kevin-vogt,11,2,90000
3475,leonardo-bittencourt,26,20,4320000
3476,leonardo-bittencourt,26,20,4320000
3477,leonardo-bittencourt,25,19,6300000
3478,leonardo-bittencourt,24,18,5400000
3479,leonardo-bittencourt,21,15,3600000
3480,leonardo-bittencourt,19,13,2480000
3481,leonardo-bittencourt,18,12,2250000
3482,leonardo-bittencourt,17,11,225000
3483,leonardo-bittencourt,16,10,225000
3484,leonardo-bittencourt,14,8,225000
3485,luca-plogmann,21,21,405000
3486,luca-plogmann,20,20,405000
3487,luca-plogmann,18,18,90000
3488,luca-plogmann,17,17,90000
3489,luca-plogmann,15,15,90000
3490,luca-plogmann,7,7,90000
3491,ludwig-augustinsson,23,17,3600000
3492,ludwig-augustinsson,21,15,630000
3493,ludwig-augustinsson,19,13,135000
3494,ludwig-augustinsson,18,12,135000
3495,ludwig-augustinsson,17,11,135000
3496,marco-friedl,21,19,2250000
3497,marco-friedl,21,19,2250000
3498,marco-friedl,20,18,675000
3499,marco-friedl,19,17,675000
3500,marco-friedl,17,15,675000
3501,marco-friedl,16,14,675000
3502,marco-friedl,15,13,675000
3503,marco-friedl,10,8,675000
3504,marco-friedl,9,7,675000
3505,maximilian-eggestein,18,15,270000
3506,maximilian-eggestein,17,14,270000
3507,maximilian-eggestein,16,13,270000
3508,maximilian-eggestein,14,11,270000
3509,michael-lang,29,20,855000
3510,michael-lang,28,19,4050000
3511,michael-lang,27,18,5180000
3512,michael-lang,24,15,1800000
3513,michael-lang,20,11,540000
3514,michael-lang,16,7,1800000
3515,milos-veljkovic,21,16,225000
3516,milos-veljkovic,20,15,225000
3517,milos-veljkovic,20,15,225000
3518,milos-veljkovic,20,15,225000
3519,milos-veljkovic,19,14,225000
3520,milos-veljkovic,18,13,225000
3521,milos-veljkovic,16,11,225000
3522,milot-rashica,22,18,4500000
3523,milot-rashica,19,15,45000
3524,niclas-fullkrug,26,19,7200000
3525,niclas-fullkrug,23,16,1170000
3526,niclas-fullkrug,21,14,630000
3527,niclas-fullkrug,21,14,630000
3528,niclas-fullkrug,20,13,1130000
3529,niclas-fullkrug,19,12,180000
3530,niclas-fullkrug,18,11,180000
3531,niclas-fullkrug,17,10,180000
3532,niclas-fullkrug,15,8,180000
3533,niclas-fullkrug,13,6,180000
3534,niclas-fullkrug,12,5,180000
3535,niklas-moisander,31,16,2700000
3536,niklas-moisander,30,15,4500000
3537,niklas-moisander,27,12,4500000
3538,niklas-moisander,23,8,360000
3539,niklas-moisander,21,6,45000
3540,niklas-moisander,19,4,45000
3541,niklas-moisander,18,3,45000
3542,niklas-moisander,17,2,45000
3543,nuri-sahin,32,20,1080000
3544,nuri-sahin,30,18,4050000
3545,nuri-sahin,26,14,10800000
3546,nuri-sahin,26,14,10800000
3547,nuri-sahin,25,13,13500000
3548,nuri-sahin,25,13,13500000
3549,nuri-sahin,24,12,10800000
3550,nuri-sahin,23,11,18000000
3551,nuri-sahin,20,8,3380000
3552,nuri-sahin,19,7,2700000
3553,nuri-sahin,17,5,2700000
3554,nuri-sahin,15,3,2700000
3555,nuri-sahin,13,1,2700000
3556,omer-toprak,31,20,3150000
3557,omer-toprak,31,20,3150000
3558,omer-toprak,30,19,4500000
3559,omer-toprak,28,17,14400000
3560,omer-toprak,22,11,3600000
3561,omer-toprak,19,8,90000
3562,omer-toprak,17,6,90000
3563,omer-toprak,16,5,90000
3564,omer-toprak,15,4,90000
3565,omer-toprak,12,1,90000
3566,ousman-manneh,23,20,135000
3567,ousman-manneh,18,15,135000
3568,ousman-manneh,17,14,135000
3569,philipp-bargfrede,31,20,1080000
3570,philipp-bargfrede,31,20,1080000
3571,philipp-bargfrede,20,9,135000
3572,philipp-bargfrede,19,8,45000
3573,philipp-bargfrede,17,6,45000
3574,philipp-bargfrede,15,4,45000
3575,sebastian-langkamp,32,20,720000
3576,sebastian-langkamp,30,18,2700000
3577,sebastian-langkamp,25,13,1580000
3578,sebastian-langkamp,23,11,900000
3579,sebastian-langkamp,20,8,90000
3580,sebastian-langkamp,19,7,90000
3581,sebastian-langkamp,17,5,90000
3582,sebastian-langkamp,15,3,90000
3583,sebastian-langkamp,13,1,90000
3584,sebastian-langkamp,12,0,90000
3585,stefanos-kapino,24,18,2250000
3586,stefanos-kapino,24,18,2250000
3587,stefanos-kapino,21,15,1800000
3588,stefanos-kapino,20,14,1800000
3589,stefanos-kapino,17,11,1800000
3590,theodor-gebre-selassie,25,12,1350000
3591,theodor-gebre-selassie,21,8,450000
3592,theodor-gebre-selassie,20,7,450000
3593,theodor-gebre-selassie,19,5,450000
3594,theodor-gebre-selassie,18,5,450000
3595,theodor-gebre-selassie,18,5,450000
3596,yuya-osako,28,18,4050000
3597,yuya-osako,24,14,1800000
3598,yuya-osako,24,14,1130000
3599,yuya-osako,19,9,1800000
3600,admir-mehmedi,27,18,3150000
3601,admir-mehmedi,24,15,5400000
3602,admir-mehmedi,23,14,4950000
3603,admir-mehmedi,23,14,4950000
3604,admir-mehmedi,22,13,3150000
3605,admir-mehmedi,21,12,2700000
3606,admir-mehmedi,17,8,2700000
3607,admir-mehmedi,16,7,2700000
3608,admir-mehmedi,15,6,2700000
3609,admir-mehmedi,13,4,2700000
3610,admir-mehmedi,9,0,2700000
3611,daniel-ginczek,27,18,3150000
3612,daniel-ginczek,23,14,2250000
3613,daniel-ginczek,22,13,1800000
3614,daniel-ginczek,22,13,1800000
3615,daniel-ginczek,21,12,720000
3616,daniel-ginczek,21,12,720000
3617,daniel-ginczek,20,11,360000
3618,daniel-ginczek,19,10,270000
3619,daniel-ginczek,18,9,270000
3620,daniel-ginczek,17,8,270000
3621,daniel-ginczek,15,6,270000
3622,felix-klaus,26,18,4050000
3623,felix-klaus,23,15,2700000
3624,felix-klaus,21,13,1130000
3625,felix-klaus,18,10,1130000
3626,felix-klaus,17,9,1130000
3627,felix-klaus,15,7,1130000
3628,felix-klaus,14,6,1130000
3629,felix-klaus,13,5,1130000
3630,felix-klaus,12,4,1130000
3631,felix-klaus,5,97,1130000
3632,jose-camacho,30,20,270000
3633,jose-camacho,29,19,180000
3634,jose-camacho,28,18,180000
3635,jose-camacho,27,17,180000
3636,jose-camacho,26,16,180000
3637,jose-camacho,25,15,180000
3638,jose-camacho,22,12,180000
3639,jose-camacho,21,11,180000
3640,jose-camacho,20,10,180000
3641,ismail-azzaoui,22,20,315000
3642,ismail-azzaoui,22,20,315000
3643,ismail-azzaoui,20,18,765000
3644,ismail-azzaoui,19,17,225000
3645,ismail-azzaoui,17,15,675000
3646,ismail-azzaoui,17,15,675000
3647,ismail-azzaoui,16,14,675000
3648,jerome-roussillon,25,18,7200000
3649,jerome-roussillon,22,15,1800000
3650,jerome-roussillon,22,15,1350000
3651,jerome-roussillon,22,15,1350000
3652,jerome-roussillon,19,12,1350000
3653,jerome-roussillon,17,10,1350000
3654,jerome-roussillon,16,9,1350000
3655,joao-victor,25,19,2700000
3656,joao-victor,23,17,360000
3657,joao-victor,21,15,360000
3658,joao-victor,20,14,360000
3659,josip-brekalo,20,17,3150000
3660,josip-brekalo,19,17,3600000
3661,josip-brekalo,18,16,900000
3662,josip-brekalo,18,16,900000
3663,josip-brekalo,17,15,900000
3664,josip-brekalo,15,13,900000
3665,josuha-guilavogui,26,16,10800000
3666,josuha-guilavogui,26,16,10800000
3667,josuha-guilavogui,24,14,9000000
3668,josuha-guilavogui,24,14,9000000
3669,josuha-guilavogui,24,14,9000000
3670,josuha-guilavogui,23,13,5850000
3671,josuha-guilavogui,20,10,5850000
3672,josuha-guilavogui,18,8,5850000
3673,kevin-mbabu,24,19,9000000
3674,kevin-mbabu,22,17,675000
3675,kevin-mbabu,22,17,675000
3676,kevin-mbabu,21,16,225000
3677,kevin-mbabu,20,15,225000
3678,kevin-mbabu,20,15,225000
3679,kevin-mbabu,18,13,45000
3680,kevin-mbabu,17,12,225000
3681,koen-casteels,23,15,1350000
3682,koen-casteels,23,15,2250000
3683,koen-casteels,23,15,2250000
3684,koen-casteels,19,11,720000
3685,koen-casteels,17,9,45000
3686,koen-casteels,16,8,45000
3687,koen-casteels,15,7,45000
3688,marcel-tisserand,27,20,5400000
3689,marcel-tisserand,25,18,6750000
3690,marcel-tisserand,25,18,6750000
3691,marcel-tisserand,24,17,2700000
3692,marcel-tisserand,23,16,1800000
3693,marcel-tisserand,23,16,1350000
3694,marcel-tisserand,21,14,540000
3695,marcel-tisserand,21,14,540000
3696,marcel-tisserand,21,14,540000
3697,marcel-tisserand,20,13,540000
3698,marcel-tisserand,18,11,540000
3699,marin-pongracic,23,20,5400000
3700,marin-pongracic,20,17,225000
3701,marin-pongracic,20,17,23000
3702,marin-pongracic,19,16,23000
3703,marin-pongracic,17,14,23000
3704,marin-pongracic,16,13,23000
3705,marin-pongracic,15,12,23000
3706,maximilian-arnold,19,13,450000
3707,maximilian-arnold,17,11,450000
3708,maximilian-arnold,15,9,450000
3709,maximilian-arnold,12,6,450000
3710,maximilian-arnold,9,3,450000
3711,paulo-otavio,24,19,900000
3712,paulo-otavio,22,17,450000
3713,paulo-otavio,21,16,113000
3714,paulo-otavio,21,16,113000
3715,paulo-otavio,21,15,90000
3716,paulo-otavio,20,15,90000
3717,paulo-otavio,20,14,90000
3718,paulo-otavio,19,14,90000
3719,paulo-otavio,18,13,90000
3720,paulo-otavio,18,12,90000
3721,pavao-pervan,30,18,720000
3722,pavao-pervan,22,10,90000
3723,pavao-pervan,22,10,45000
3724,pavao-pervan,19,7,45000
3725,pavao-pervan,17,5,45000
3726,pavao-pervan,16,4,45000
3727,pavao-pervan,12,0,45000
3728,renato-steffen,27,18,3150000
3729,renato-steffen,25,16,2930000
3730,renato-steffen,22,13,540000
3731,renato-steffen,21,12,540000
3732,renato-steffen,20,11,540000
3733,renato-steffen,16,7,540000
3734,robin-knoche,28,20,5850000
3735,robin-knoche,20,12,225000
3736,robin-knoche,18,10,225000
3737,robin-knoche,17,9,225000
3738,robin-knoche,15,7,225000
3739,robin-knoche,13,5,225000
3740,robin-knoche,10,2,225000
3741,inaki-williams,21,15,4500000
3742,inaki-williams,20,14,4500000
3743,inaki-williams,19,13,4500000
3744,wout-weghorst,26,18,6300000
3745,wout-weghorst,24,16,1130000
3746,wout-weghorst,22,14,158000
3747,wout-weghorst,20,12,158000
3748,wout-weghorst,19,11,158000
3749,xaver-schlager,22,19,13500000
3750,xaver-schlager,19,16,360000
3751,xaver-schlager,18,15,360000
3752,xaver-schlager,16,13,360000
3753,xaver-schlager,15,12,360000
3754,xaver-schlager,14,11,360000
3755,xaver-schlager,12,9,360000
3756,yannick-gerhardt,22,16,4050000
3757,yannick-gerhardt,19,13,68000
3758,yannick-gerhardt,17,11,68000
3759,yannick-gerhardt,16,10,68000
3760,abner,19,19,68000
3761,abner,19,19,68000
3762,luiz-adriano,32,19,4500000
3763,luiz-adriano,30,17,4500000
3764,luiz-adriano,28,15,7650000
3765,luiz-adriano,20,7,7650000
3766,luiz-adriano,19,6,7650000
3767,felipe-anderson,28,21,22500000
3768,felipe-anderson,27,20,22500000
3769,felipe-anderson,25,18,27000000
3770,felipe-anderson,20,13,5400000
3771,felipe-anderson,17,10,27000000
3772,goncalo-cardoso,19,19,2250000
3773,goncalo-cardoso,18,18,2250000
3774,goncalo-cardoso,17,17,2250000
3775,goncalo-cardoso,15,15,2250000
3776,goncalo-cardoso,13,13,2250000
3777,guilherme-bissoli,23,20,540000
3778,guilherme-bissoli,22,20,45000
3779,guilherme-bissoli,21,19,45000
3780,guilherme-bissoli,21,19,45000
3781,guilherme-bissoli,20,18,45000
3782,daniel-braganca,21,20,428000
3783,daniel-braganca,21,20,428000
3784,daniel-braganca,20,19,315000
3785,daniel-braganca,20,19,315000
3786,daniel-braganca,20,19,315000
3787,daniel-braganca,19,18,315000
3788,daniel-braganca,17,16,315000
3789,daniel-braganca,15,14,315000
3790,daniel-braganca,13,12,315000
3791,fabricio-brener,23,21,225000
3792,fabricio-brener,22,20,248000
3793,fabricio-brener,22,19,90000
3794,fabricio-brener,21,19,113000
3795,fabricio-brener,19,17,90000
3796,breno-lopes,30,19,450000
3797,breno-lopes,29,19,360000
3798,breno-lopes,28,18,450000
3799,breno-lopes,28,18,450000
3800,breno-lopes,28,17,450000
3801,breno-lopes,27,17,450000
3802,breno-lopes,27,17,450000
3803,breno-lopes,26,16,450000
3804,breno-lopes,26,16,450000
3805,breno-lopes,26,16,450000
3806,breno-lopes,26,15,450000
3807,breno-lopes,25,15,450000
3808,breno-lopes,24,14,450000
3809,breno-lopes,24,14,450000
3810,breno-lopes,23,13,450000
3811,breno-lopes,22,12,450000
3812,bruno-leite,22,17,450000
3813,bruno-leite,17,12,450000
3814,carlos-eduardo,31,20,4320000
3815,carlos-eduardo,26,15,4950000
3816,carlos-eduardo,26,15,4950000
3817,carlos-eduardo,25,14,4050000
3818,carlos-eduardo,24,13,450000
3819,carlos-eduardo,23,12,450000
3820,carlos-eduardo,23,12,450000
3821,carlos-eduardo,22,11,450000
3822,carlos-eduardo,22,10,450000
3823,carlos-eduardo,21,10,360000
3824,carlos-eduardo,21,9,360000
3825,carlos-eduardo,20,9,2250000
3826,carlos-eduardo,20,9,2250000
3827,carlos-eduardo,20,9,2250000
3828,carlos-eduardo,20,8,2250000
3829,carlos-eduardo,19,8,2250000
3830,danilo-boza,22,20,135000
3831,danilo-boza,22,19,135000
3832,danilo-boza,21,19,135000
3833,danilo-boza,21,19,135000
3834,danilo-boza,21,19,135000
